player,archetype,old_team,season_before,score_before,new_team,season_after,score_after,delta,league_std,team_archetype_mean,classification,moved_toward_new_team_mean
RP Singh,Death Specialist,Mumbai Indians,2012,-0.14738457165580943,Royal Challengers Bengaluru,2013,0.05210761769957128,0.1994921893553807,1.2795370062652185,1.0844919241075388,Stable,True
RS Bopara,Anchor,Punjab Kings,2010,1.2285185349325467,Sunrisers Hyderabad,2015,0.6631365692020118,-0.5653819657305349,0.6020414238312544,1.0077830697278725,Stable,False
RV Gomez,Middle-Over Squeezer,Kochi Tuskers Kerala,2011,-0.03223914152781402,Pune Warriors,2013,5.085290788649113,5.117529930176927,1.4610915065970356,1.6316336208720144,Adaptable,False
RV Uthappa,Powerplay Aggressor,Rajasthan Royals,2020,0.6848673945474397,Chennai Super Kings,2021,0.7847639637588725,0.09989656921143275,1.0432296969890416,0.7847639637588725,Stable,True
Ramandeep Singh,Death Specialist,Mumbai Indians,2022,1.098780225430067,Kolkata Knight Riders,2024,0.9970229340243563,-0.10175729140571066,1.192730667767415,0.966978324052898,Stable,True
Rasikh Salam,Death Specialist,Kolkata Knight Riders,2022,2.5073370722081756,Delhi Capitals,2024,0.06484800292311091,-2.4424890692850645,1.192730667767415,0.02531207296078368,Adaptable,True
Rasikh Salam,Death Specialist,Delhi Capitals,2024,0.06484800292311091,Royal Challengers Bengaluru,2025,0.7469766842376435,0.6821286813145326,1.1237425393337022,0.2507595329385014,Stable,False
S Anirudha,Powerplay Aggressor,Chennai Super Kings,2013,-1.7869034811754498,Sunrisers Hyderabad,2014,-1.6331517752749791,0.15375170590047071,0.7766621442845983,0.23462097252388972,Stable,True
S Badree,Death Specialist,Rajasthan Royals,2013,2.5509406417161324,Chennai Super Kings,2014,2.7190042028341375,0.16806356111800502,1.1350879016139053,1.3382811310466547,Stable,False
S Badree,Death Specialist,Chennai Super Kings,2014,2.7190042028341375,Royal Challengers Bengaluru,2017,1.2454377273370472,-1.4735664754970903,1.1256175985686103,0.8877134375030306,Adaptable,True
S Dhawan,Powerplay Aggressor,Mumbai Indians,2010,0.23119888539896669,Deccan Chargers,2011,0.822663125922205,0.5914642405232383,0.9995911517532282,-0.09515855130960049,Stable,False
S Dhawan,Anchor,Delhi Capitals,2021,0.7722730137201962,Punjab Kings,2022,0.5529802944005368,-0.21929271931965943,0.7534865848885228,0.8430296709595477,Stable,False
S Dube,Anchor,Rajasthan Royals,2021,2.005850853446853,Chennai Super Kings,2022,1.5073745588254561,-0.49847629462139675,0.7534865848885228,1.4225823515378733,Stable,True
S Gopal,Death Specialist,Mumbai Indians,2016,2.505375260478671,Rajasthan Royals,2018,1.5604603574825529,-0.9449149029961181,1.2677842702626976,0.8819233633043585,Stable,True
S Gopal,Death Specialist,Rajasthan Royals,2021,1.97100194439268,Sunrisers Hyderabad,2022,2.5073370722081756,0.5363351278154955,1.1629921003502353,0.2073474281072225,Stable,False
S Gopal,Death Specialist,Sunrisers Hyderabad,2022,2.5073370722081756,Mumbai Indians,2024,2.100079956758147,-0.40725711545002863,1.192730667767415,0.4621606788868729,Stable,True
S Kaul,Death Specialist,Delhi Capitals,2014,-0.07320032948131795,Sunrisers Hyderabad,2017,0.2418620767691821,0.3150624062505,1.1256175985686103,0.770759132581432,Stable,True
S Ladda,Middle-Over Squeezer,Delhi Capitals,2010,-0.3742774560661751,Kolkata Knight Riders,2011,-1.0727060190323146,-0.6984285629661395,1.4532054773986787,-0.012655641390875902,Stable,False
S Ladda,Death Specialist,Kolkata Knight Riders,2013,2.5509406417161324,Gujarat Lions,2016,2.505375260478671,-0.045565381237461455,1.0293195393612475,0.8203575535608533,Stable,True
S Sohal,Powerplay Aggressor,Punjab Kings,2009,0.57628210864401,Deccan Chargers,2011,0.8343016857476153,0.25801957710360535,0.9995911517532282,-0.09515855130960049,Stable,False
S Sreesanth,Middle-Over Squeezer,Kochi Tuskers Kerala,2011,0.9666090608765066,Rajasthan Royals,2013,1.7177789506940917,0.7511698898175851,1.4610915065970356,0.41411429726156035,Stable,False
SA Abbott,Death Specialist,Royal Challengers Bengaluru,2015,2.3831776507891598,Sunrisers Hyderabad,2022,-1.8383376376910965,-4.221515288480257,1.1629921003502353,0.2073474281072225,Adaptable,True
SB Jakati,Middle-Over Squeezer,Royal Challengers Bengaluru,2014,1.8382545252755922,Gujarat Lions,2016,-0.10240046737373146,-1.9406549926493237,1.3110164993660076,1.1035715563458155,Adaptable,False
SC Ganguly,Anchor,Kolkata Knight Riders,2010,0.8351983708202863,Pune Warriors,2011,1.6604388880642007,0.8252405172439145,0.7737106731511492,1.2244802842990192,Adaptable,False
SD Chitnis,Death Specialist,Mumbai Indians,2008,0.18738389139307585,Rajasthan Royals,2009,-0.7467656460654637,-0.9341495374585396,1.0196235996350074,0.3545455602156899,Stable,False
SD Chitnis,Death Specialist,Rajasthan Royals,2009,-0.7467656460654637,Punjab Kings,2011,-0.6642554817512375,0.0825101643142262,1.1903010835643815,0.5405618880538282,Stable,True
SE Rutherford,Anchor,Royal Challengers Bengaluru,2022,1.5504283246702082,Gujarat Titans,2025,0.38505661476908626,-1.1653717099011218,0.8208687618887055,1.3415454815376326,Adaptable,False
SH Johnson,Death Specialist,Gujarat Titans,2024,0.6228217071205816,Kolkata Knight Riders,2025,-0.6826208947824227,-1.3054426019030043,1.1237425393337022,0.6508637956628871,Adaptable,False
SK Raina,Anchor,Gujarat Lions,2017,1.6460453349311437,Chennai Super Kings,2018,1.6108623748079296,-0.03518296012321409,1.0604737894922027,1.940802129739679,Stable,False
SM Curran,Death Specialist,Chennai Super Kings,2021,-0.9045606839367434,Punjab Kings,2023,0.01220938515097564,0.9167700690877191,0.9939108606197922,1.2536168002812496,Stable,True
SN Khan,Powerplay Aggressor,Punjab Kings,2021,-1.341279812028717,Delhi Capitals,2022,1.4089229688260516,2.7502027808547687,0.8853818056430386,0.26194624578032155,Adaptable,True
SN Thakur,Middle-Over Squeezer,Rising Pune Supergiant,2017,0.09945610789076688,Chennai Super Kings,2018,0.40376662364736926,0.3043105157566024,1.4113279201609845,0.8213361190925648,Stable,True
SN Thakur,Middle-Over Squeezer,Chennai Super Kings,2024,0.41237104164887073,Lucknow Super Giants,2025,-0.2936112863004233,-0.705982327949294,1.200295880613949,0.258107024743066,Stable,False
SO Hetmyer,Death Specialist,Delhi Capitals,2021,0.7939118818471173,Rajasthan Royals,2022,0.5454747982595834,-0.2484370835875338,1.1629921003502353,0.21540218153180024,Stable,True
SP Goswami,Powerplay Aggressor,Royal Challengers Bengaluru,2010,-0.40212284857427527,Kolkata Knight Riders,2011,0.3053291416827049,0.7074519902569802,0.9995911517532282,0.7906279516675851,Stable,True
SP Goswami,Powerplay Aggressor,Kolkata Knight Riders,2011,0.3053291416827049,Rajasthan Royals,2012,0.4556759162578569,0.150346774575152,0.7576166990013617,0.5725906178100418,Stable,True
SP Goswami,Powerplay Aggressor,Rajasthan Royals,2012,0.4556759162578569,Sunrisers Hyderabad,2018,0.41116576477681616,-0.04451015148104076,0.44629537274048015,0.32681040598295347,Stable,True
SPD Smith,Anchor,Pune Warriors,2013,2.4500229280527996,Rajasthan Royals,2014,1.3626812950118128,-1.0873416330409869,0.7233391811102918,0.5127113552569744,Adaptable,True
SPD Smith,Anchor,Rising Pune Supergiant,2017,1.8369775055756616,Rajasthan Royals,2019,1.8247581051629718,-0.012219400412689874,0.8011520364990389,1.8969150559182253,Stable,False
SS Iyer,Anchor,Delhi Capitals,2021,1.0713569730823187,Kolkata Knight Riders,2022,0.9792454025133828,-0.09211157056893593,0.7534865848885228,1.227513442430981,Stable,False
SS Iyer,Anchor,Kolkata Knight Riders,2024,2.033968873461474,Punjab Kings,2025,1.736302415259571,-0.2976664582019031,0.8208687618887055,1.8898950254970295,Stable,False
SS Tiwary,Anchor,Mumbai Indians,2010,1.7236508173773135,Royal Challengers Bengaluru,2011,0.45628766921946906,-1.2673631481578445,0.7737106731511492,1.1346882219970975,Adaptable,False
SS Tiwary,Anchor,Royal Challengers Bengaluru,2013,1.5208179279158727,Delhi Capitals,2015,1.105732148720349,-0.4150857791955236,0.6020414238312544,1.0281079393520116,Stable,True
SS Tiwary,Anchor,Delhi Capitals,2015,1.105732148720349,Rising Pune Supergiant,2016,1.8422291288234505,0.7364969801031014,0.5728056927342756,1.5383457656782815,Adaptable,True
SS Tiwary,Anchor,Rising Pune Supergiant,2016,1.8422291288234505,Mumbai Indians,2017,3.690186859318189,1.8479577304947383,0.9550964636345142,1.6330193666315451,Adaptable,False
STR Binny,Death Specialist,Rajasthan Royals,2015,2.3831776507891598,Royal Challengers Bengaluru,2016,2.505375260478671,0.12219760968951121,1.0293195393612475,0.5275459593144111,Stable,False
Sachin Baby,Death Specialist,Rajasthan Royals,2013,-1.6314371660742235,Royal Challengers Bengaluru,2016,0.42429338008603523,2.055730546160259,1.0293195393612475,0.5275459593144111,Adaptable,True
Sandeep Sharma,Death Specialist,Punjab Kings,2017,-0.33303390848989284,Sunrisers Hyderabad,2018,1.4087332814626023,1.7417671899524951,1.2677842702626976,0.1476388299610577,Adaptable,False
Sandeep Sharma,Middle-Over Squeezer,Sunrisers Hyderabad,2021,-1.075067680961224,Punjab Kings,2022,-0.07451209637927685,1.0005555845819472,1.0812241852825197,0.231762611997218,Stable,True
Shakib Al Hasan,Middle-Over Squeezer,Kolkata Knight Riders,2017,3.6014404966445013,Sunrisers Hyderabad,2018,0.44640099126399896,-3.1550395053805023,1.4113279201609845,1.8392908603390676,Adaptable,True
Swapnil Singh,Death Specialist,Punjab Kings,2017,2.1759052179297695,Lucknow Super Giants,2023,2.2868378992581984,0.11093268132842882,0.9939108606197922,0.9600630734408335,Stable,False
Swapnil Singh,Death Specialist,Lucknow Super Giants,2023,2.2868378992581984,Royal Challengers Bengaluru,2024,2.100079956758147,-0.1867579425000514,1.192730667767415,0.7042783976909163,Stable,True
T Kohli,Death Specialist,Rajasthan Royals,2008,-0.45113923844888804,Punjab Kings,2009,-1.5081724371700254,-1.0570331987211374,1.0196235996350074,0.5293531802521674,Adaptable,False
T Natarajan,Middle-Over Squeezer,Sunrisers Hyderabad,2024,0.25183860792772633,Delhi Capitals,2025,-0.11318631649381317,-0.3650249244215395,1.200295880613949,0.3679469363238137,Stable,False
T Stubbs,Anchor,Mumbai Indians,2023,-0.17398002485053277,Delhi Capitals,2024,1.4409228149733264,1.6149028398238592,0.8222307183833092,1.9253282411268264,Adaptable,True
TA Boult,Middle-Over Squeezer,Sunrisers Hyderabad,2016,3.637713012619895,Kolkata Knight Riders,2017,0.3200535497020258,-3.3176594629178693,1.2910329372059233,0.855955462740939,Adaptable,True
TA Boult,Middle-Over Squeezer,Mumbai Indians,2021,0.4140883952023497,Rajasthan Royals,2022,0.7442028198633924,0.33011442466104274,1.0812241852825197,-0.20630216876940424,Stable,False
TA Boult,Death Specialist,Rajasthan Royals,2024,0.14243509586626044,Mumbai Indians,2025,0.24855315692938998,0.10611806106312954,1.1237425393337022,0.9086244440188453,Stable,True
TG Southee,Death Specialist,Chennai Super Kings,2011,-0.41586271303495315,Rajasthan Royals,2014,0.1717298926516169,0.58759260568657,1.1350879016139053,1.4601403456861157,Stable,True
TG Southee,Middle-Over Squeezer,Rajasthan Royals,2015,0.16996997328117489,Mumbai Indians,2016,0.1504277165885417,-0.01954225669263318,1.3110164993660076,0.24922115977782275,Stable,False
TG Southee,Middle-Over Squeezer,Mumbai Indians,2017,0.3200535497020258,Royal Challengers Bengaluru,2018,1.172857176731671,0.8528036270296451,1.4113279201609845,0.3829245415099962,Stable,False
TH David,Death Specialist,Mumbai Indians,2024,0.27212331865588907,Royal Challengers Bengaluru,2025,0.31668867017287883,0.04456535151698976,1.1237425393337022,0.2507595329385014,Stable,False
TK Curran,Death Specialist,Kolkata Knight Riders,2018,-0.4119916307768052,Rajasthan Royals,2020,-0.5654444514200652,-0.15345282064326,1.1685464989120908,0.14506120257687014,Stable,False
TL Suman,Powerplay Aggressor,Mumbai Indians,2012,-0.1551716555945798,Pune Warriors,2013,-0.0019089681443290926,0.1532626874502507,0.8175819915004204,0.26160959808814854,Stable,True
TM Dilshan,Powerplay Aggressor,Delhi Capitals,2010,-0.18889392306569627,Royal Challengers Bengaluru,2011,0.8880404975568668,1.076934420622563,0.9995911517532282,0.4158329465992982,Adaptable,True
TS Mills,Death Specialist,Royal Challengers Bengaluru,2017,0.0993741108752791,Mumbai Indians,2022,-0.38977940105800574,-0.4891535119332848,1.1629921003502353,1.004716277276404,Stable,False
TU Deshpande,Death Specialist,Delhi Capitals,2020,-0.24822242354920085,Chennai Super Kings,2022,2.5073370722081756,2.7555594957573764,1.1629921003502353,1.037727811712753,Adaptable,False
TU Deshpande,Middle-Over Squeezer,Chennai Super Kings,2024,0.27829999810154155,Rajasthan Royals,2025,-0.07309187875901108,-0.3513918768605526,1.200295880613949,-0.13279390336850797,Stable,True
UBT Chand,Powerplay Aggressor,Delhi Capitals,2013,0.2892332992945077,Rajasthan Royals,2014,-1.2244894137476285,-1.5137227130421362,0.7766621442845983,-0.02645469637046194,Adaptable,False
UT Yadav,Middle-Over Squeezer,Kolkata Knight Riders,2017,0.07758653391809885,Royal Challengers Bengaluru,2018,0.4601944631399676,0.38260792922186876,1.4113279201609845,0.3829245415099962,Stable,True
UT Yadav,Death Specialist,Kolkata Knight Riders,2023,-0.6240658424794073,Gujarat Titans,2024,-0.9127493681605721,-0.28868352568116473,1.192730667767415,0.6396578469719932,Stable,False
V Sehwag,Powerplay Aggressor,Delhi Capitals,2013,0.7744164259765061,Punjab Kings,2014,0.8664335428049332,0.09201711682842717,0.7766621442845983,0.8894543527814113,Stable,True
V Shankar,Anchor,Sunrisers Hyderabad,2017,1.5013186813282688,Delhi Capitals,2018,1.5259132177181598,0.024594536389890953,1.0604737894922027,1.7396622923592497,Stable,True
VR Aaron,Middle-Over Squeezer,Delhi Capitals,2012,0.13805096220555968,Royal Challengers Bengaluru,2014,0.5658227814097088,0.4277718192041491,0.8439624218059659,0.9984495743241091,Stable,True
VR Aaron,Death Specialist,Punjab Kings,2017,0.2684468622146888,Rajasthan Royals,2019,0.14862703545883268,-0.11981982675585609,1.0948862151118541,0.9219641331046141,Stable,False
VS Malik,Death Specialist,Punjab Kings,2011,3.2741876955412366,Rajasthan Royals,2013,2.5509406417161324,-0.7232470538251041,1.2795370062652185,0.605028082795656,Stable,True
VVS Laxman,Powerplay Aggressor,Deccan Chargers,2010,0.16648761944860213,Kochi Tuskers Kerala,2011,0.16675753876141003,0.00026991931280789805,0.9995911517532282,0.4986151206941993,Stable,True
Vijaykumar Vyshak,Middle-Over Squeezer,Royal Challengers Bengaluru,2024,-0.08537449249243008,Punjab Kings,2025,-0.05905882555183035,0.02631566694059973,1.200295880613949,0.2827804275331557,Stable,True
WD Parnell,Middle-Over Squeezer,Pune Warriors,2013,1.5136873241513633,Delhi Capitals,2014,1.3929034149225328,-0.12078390922883053,0.8439624218059659,1.3081629953136868,Stable,True
WP Saha,Powerplay Aggressor,Punjab Kings,2017,0.5881159279526595,Sunrisers Hyderabad,2018,-0.02433370113739617,-0.6124496290900557,0.44629537274048015,0.32681040598295347,Adaptable,False
WP Saha,Powerplay Aggressor,Sunrisers Hyderabad,2021,0.22264653320880914,Gujarat Titans,2022,0.5618261400000377,0.3391796067912286,0.8853818056430386,0.07066229873149164,Stable,False
Y Venugopal Rao,Anchor,Deccan Chargers,2010,-0.7919273392157562,Delhi Capitals,2011,1.545868093052563,2.337795432268319,0.7737106731511492,0.40704703863257286,Adaptable,True
YK Pathan,Death Specialist,Rajasthan Royals,2010,1.1683894291352055,Kolkata Knight Riders,2011,1.6597906417891537,0.4914012126539482,1.1903010835643815,0.47397923334895753,Stable,False
YK Pathan,Powerplay Aggressor,Kolkata Knight Riders,2017,1.3600633099775088,Sunrisers Hyderabad,2018,0.319564585124576,-1.0404987248529327,0.44629537274048015,0.32681040598295347,Adaptable,True
YV Takawale,Powerplay Aggressor,Mumbai Indians,2009,-0.21709158360425876,Royal Challengers Bengaluru,2014,0.3156187397696261,0.5327103233738849,0.7766621442845983,0.3114187574902917,Stable,True
Yash Dayal,Middle-Over Squeezer,Gujarat Titans,2023,-0.9620444031551911,Royal Challengers Bengaluru,2024,0.6593440166044785,1.6213884197596697,1.4936126135837626,0.227135410456653,Adaptable,True
Yuvraj Singh,Anchor,Royal Challengers Bengaluru,2014,1.9300182535735315,Delhi Capitals,2015,0.9964950076272044,-0.9335232459463271,0.6020414238312544,1.0281079393520116,Adaptable,True
Yuvraj Singh,Anchor,Delhi Capitals,2015,0.9964950076272044,Sunrisers Hyderabad,2016,1.8110148435398723,0.8145198359126679,0.5728056927342756,1.03237591510404,Adaptable,False
Yuvraj Singh,Anchor,Sunrisers Hyderabad,2017,0.737694009933574,Punjab Kings,2018,1.0224912727924576,0.2847972628588835,1.0604737894922027,1.3241321744052899,Stable,True
Yuvraj Singh,Anchor,Punjab Kings,2018,1.0224912727924576,Mumbai Indians,2019,1.9453218929240876,0.9228306201316301,0.8011520364990389,1.7723721034232554,Adaptable,True
Z Khan,Death Specialist,Royal Challengers Bengaluru,2013,2.5509406417161324,Mumbai Indians,2014,0.5146322036377253,-2.0363084380784073,1.1350879016139053,0.36767407035796446,Adaptable,True
