season,player,discipline,archetype,archetype_score,is_low_sample,total_balls_faced,overall_strike_rate,dismissal_rate,strike_rate_Powerplay,strike_rate_Middle,strike_rate_Death,balls_share_Powerplay,balls_share_Middle,balls_share_Death,total_balls_bowled,overall_economy,economy_Powerplay,economy_Middle,economy_Death
2014,M Vijay,Batter,Powerplay Aggressor,-0.1444531725682015,False,192.0,107.8125,0.057291666666666664,80.95238095238095,159.0909090909091,0.0,0.65625,0.34375,0.0,,,,,
2014,M Vohra,Batter,Powerplay Aggressor,1.165297004749271,False,233.0,139.0557939914163,0.030042918454935622,152.17391304347828,122.72727272727273,85.71428571428571,0.592274678111588,0.3776824034334764,0.030042918454935622,,,,,
2014,MA Agarwal,Batter,Death Specialist,2.667296139892814,False,91.0,126.37362637362637,0.08791208791208792,121.73913043478262,125.0,300.0,0.7582417582417582,0.21978021978021978,0.02197802197802198,,,,,
2014,MEK Hussey,Batter,Powerplay Aggressor,0.5323768133793,False,182.0,114.83516483516483,0.04395604395604396,117.75700934579439,110.66666666666667,0.0,0.5879120879120879,0.41208791208791207,0.0,,,,,
2014,MK Pandey,Batter,Anchor,1.1484228531159428,False,340.0,117.94117647058823,0.03823529411764706,100.89285714285714,121.05263157894737,152.63157894736844,0.32941176470588235,0.5588235294117647,0.11176470588235295,,,,,
2014,MK Tiwary,Batter,Anchor,0.5607066502099606,False,118.0,128.81355932203388,0.0423728813559322,20.0,121.66666666666666,147.16981132075472,0.0423728813559322,0.5084745762711864,0.4491525423728814,,,,,
2014,MS Bisla,Batter,Powerplay Aggressor,-1.0201582329839531,True,9.0,33.33333333333333,0.1111111111111111,33.33333333333333,0.0,0.0,1.0,0.0,0.0,,,,,
2014,MS Dhoni,Batter,Anchor,1.0823655310503566,False,250.0,148.4,0.02,0.0,86.41975308641975,178.10650887573965,0.0,0.324,0.676,,,,,
2014,Mandeep Singh,Batter,Powerplay Aggressor,0.06436880337709316,True,26.0,92.3076923076923,0.11538461538461539,92.3076923076923,0.0,0.0,1.0,0.0,0.0,,,,,
2014,NJ Maddinson,Batter,Powerplay Aggressor,0.46854036972282453,True,14.0,114.28571428571428,0.14285714285714285,114.28571428571428,0.0,0.0,1.0,0.0,0.0,,,,,
