season,team,player,archetype,archetype_score,league_median_score,score_gap,weight_share,projected_quality_shift,slope,p_value,replacement_delta_win_pct,discipline,key_stat,key_stat_actual,key_stat_median,key_stat_deficit
2019,Punjab Kings,AS Rajpoot,Death Specialist,0.107564821190403,0.7604301521619553,0.6528653309715523,0.0512820512820512,0.0334802733831565,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,9.7,9.5,0.1
2019,Punjab Kings,Arshdeep Singh,Death Specialist,-0.3441195357623248,0.7604301521619553,1.1045496879242802,0.0384615384615384,0.04248268030478,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.5,9.5,2.0
2019,Rajasthan Royals,BA Stokes,Middle-Over Squeezer,-0.584495151838823,0.3850812011631881,0.9695763530020112,0.3461538461538461,0.3356225837314653,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.9,6.8,2.1
2019,Rajasthan Royals,DS Kulkarni,Death Specialist,-1.304975349643582,0.7604301521619553,2.0654055018055373,0.1492537313432835,0.3082694778814234,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,15.4,9.5,5.9
2019,Kolkata Knight Riders,HF Gurney,Death Specialist,-0.522055797592187,0.7604301521619553,1.2824859497541423,0.0987654320987654,0.1266652789880634,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,12.2,9.5,2.7
2022,Gujarat Titans,DG Nalkande,Middle-Over Squeezer,-1.5731766888234866,0.5153877963913158,2.0885644852148024,0.1,0.2088564485214802,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,10.6,7.3,3.3
2019,Rajasthan Royals,IS Sodhi,Middle-Over Squeezer,-0.5104530547715783,0.3850812011631881,0.8955342559347664,0.0769230769230769,0.0688872504565205,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.8,6.8,2.0
2019,Rajasthan Royals,JD Unadkat,Death Specialist,-0.7251386867647315,0.7604301521619553,1.4855688389266868,0.1641791044776119,0.2438993616148291,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,13.0,9.5,3.5
2018,Kolkata Knight Riders,JPR Scantlebury-Searles,Middle-Over Squeezer,-1.51227201512352,0.6017590429196439,2.114031058043164,0.0491803278688524,0.1039687405594998,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,11.2,7.6,3.6
2018,Royal Challengers Bengaluru,K Khejroliya,Middle-Over Squeezer,-0.377266329329545,0.6017590429196439,0.979025372249189,0.0434782608695652,0.0425663205325734,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.1,7.6,1.5
2018,Chennai Super Kings,KM Asif,Death Specialist,-2.6878977710760648,0.280022661459558,2.9679204325356228,0.0384615384615384,0.1141507858667547,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,18.0,8.6,9.4
2018,Punjab Kings,MM Sharma,Death Specialist,-1.0663146461128423,0.280022661459558,1.3463373075724003,0.1525423728813559,0.2053734875957898,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,12.7,8.6,4.1
2018,Delhi Capitals,Mohammed Shami,Death Specialist,-0.550525048012412,0.280022661459558,0.83054770947197,0.0625,0.0519092318419981,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.0,8.6,2.4
2018,Delhi Capitals,TA Boult,Death Specialist,-0.1518880718854611,0.280022661459558,0.4319107333450191,0.21875,0.0944804729192229,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,9.6,8.6,1.1
2018,Kolkata Knight Riders,TK Curran,Death Specialist,-0.4119916307768052,0.280022661459558,0.6920142922363632,0.1020408163265306,0.0706137032894248,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,10.5,8.6,1.9
2019,Punjab Kings,AJ Tye,Death Specialist,-0.3030573214938951,0.7604301521619553,1.0634874736558504,0.0769230769230769,0.0818067287427577,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.3,9.5,1.8
2019,Delhi Capitals,HV Patel,Middle-Over Squeezer,-0.5104530547715783,0.3850812011631881,0.8955342559347664,0.04,0.0358213702373906,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.8,6.8,2.0
2010,Deccan Chargers,KAJ Roach,Middle-Over Squeezer,-0.3194237417517436,0.146832829920924,0.4662565716726676,0.0377358490566037,0.0175945876102893,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.0,7.0,1.0
2017,Sunrisers Hyderabad,Bipul Sharma,Middle-Over Squeezer,-0.1487160141468993,0.4434139612412168,0.5921299753881161,0.1521739130434782,0.0901067353851481,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.0,7.0,1.0
2017,Kolkata Knight Riders,C de Grandhomme,Middle-Over Squeezer,-0.3430838820842582,0.4434139612412168,0.786497843325475,0.2033898305084746,0.1599656630492491,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.4,7.0,1.4
2017,Delhi Capitals,CR Brathwaite,Middle-Over Squeezer,-0.8518703599202869,0.4434139612412168,1.2952843211615035,0.064516129032258,0.0835667303975163,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.5,7.0,2.5
2017,Gujarat Lions,DS Kulkarni,Death Specialist,-0.2278024661014301,0.5018143908906135,0.7296168569920437,0.1875,0.1368031606860082,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,10.3,8.5,1.8
2017,Punjab Kings,I Sharma,Death Specialist,-2.4764322350338426,0.5018143908906135,2.978246625924456,0.0666666666666666,0.1985497750616304,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,20.0,8.5,11.5
2017,Gujarat Lions,JP Faulkner,Death Specialist,0.0325068913858198,0.5018143908906135,0.4693074995047936,0.25,0.1173268748761984,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,9.2,8.5,0.7
2017,Kolkata Knight Riders,Kuldeep Yadav,Death Specialist,0.0125683023016897,0.5018143908906135,0.4892460885889237,0.2926829268292683,0.1431939771479776,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,9.3,8.5,0.8
2017,Mumbai Indians,MJ McClenaghan,Death Specialist,-0.0339550722279461,0.5018143908906135,0.5357694631185597,0.2,0.1071538926237119,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,9.5,8.5,1.0
2019,Chennai Super Kings,MM Sharma,Middle-Over Squeezer,-1.1629490351766696,0.3850812011631881,1.5480302363398577,0.025,0.0387007559084964,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,10.0,6.8,3.2
2019,Mumbai Indians,SL Malinga,Death Specialist,-0.2064403467446485,0.7604301521619553,0.9668704989066038,0.1764705882352941,0.1706242056894006,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,10.9,9.5,1.4
2019,Punjab Kings,SM Curran,Death Specialist,-0.1182773572859611,0.7604301521619553,0.8787075094479164,0.1153846153846153,0.1013893280132211,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,10.6,9.5,1.1
2019,Kolkata Knight Riders,SP Narine,Death Specialist,0.0352953240779666,0.7604301521619553,0.7251348280839887,0.1481481481481481,0.1074273819383686,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,10.0,9.5,0.4
2019,Sunrisers Hyderabad,Shakib Al Hasan,Middle-Over Squeezer,-0.4379535013932341,0.3850812011631881,0.8230347025564222,0.0769230769230769,0.0633103617351094,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.7,6.8,1.8
2019,Royal Challengers Bengaluru,UT Yadav,Middle-Over Squeezer,-0.3861681061229889,0.3850812011631881,0.771249307286177,0.2444444444444444,0.1885276084477321,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.6,6.8,1.7
2020,Kolkata Knight Riders,AD Russell,Death Specialist,-0.184359243020743,0.3373399781976445,0.5216992212183875,0.1219512195121951,0.0636218562461448,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.0,9.3,1.7
2020,Rajasthan Royals,AJ Tye,Death Specialist,-1.333896492532983,0.3373399781976445,1.6712364707306275,0.0178571428571428,0.029843508405904,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,15.5,9.3,6.2
2019,Chennai Super Kings,KV Sharma,Middle-Over Squeezer,-1.1629490351766696,0.3850812011631881,1.5480302363398577,0.025,0.0387007559084964,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,10.0,6.8,3.2
2019,Kolkata Knight Riders,Kuldeep Yadav,Death Specialist,0.0665026069219729,0.7604301521619553,0.6939275452399823,0.1111111111111111,0.0771030605822202,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,9.8,9.5,0.3
2019,Kolkata Knight Riders,LH Ferguson,Death Specialist,-0.5025023622262682,0.7604301521619553,1.2629325143882235,0.0617283950617283,0.0779587971844582,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,12.1,9.5,2.6
2019,Sunrisers Hyderabad,S Nadeem,Middle-Over Squeezer,-0.3084900132176211,0.3850812011631881,0.6935712143808093,0.0769230769230769,0.0533516318754468,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.4,6.8,1.6
2020,Chennai Super Kings,RA Jadeja,Middle-Over Squeezer,-0.3178784669512616,0.8705403095115521,1.1884187764628138,0.3414634146341463,0.4058015334263267,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.4,6.7,1.7
2020,Rajasthan Royals,AS Rajpoot,Death Specialist,-0.8485363205167039,0.3373399781976445,1.1858762987143483,0.1071428571428571,0.1270581748622516,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,13.6,9.3,4.3
2020,Sunrisers Hyderabad,Abhishek Sharma,Death Specialist,-0.184359243020743,0.3373399781976445,0.5216992212183875,0.2222222222222222,0.1159331602707527,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.0,9.3,1.7
2020,Delhi Capitals,DR Sams,Middle-Over Squeezer,-0.0569081275253056,0.8705403095115521,0.9274484370368578,1.0,0.9274484370368578,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.0,6.7,1.3
2020,Royal Challengers Bengaluru,DW Steyn,Death Specialist,-1.415176904114657,0.3373399781976445,1.7525168823123012,0.0454545454545454,0.0796598582869227,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,15.8,9.3,6.5
2020,Rajasthan Royals,JD Unadkat,Middle-Over Squeezer,-0.6089607686186737,0.8705403095115521,1.4795010781302258,0.1458333333333333,0.2157605738939912,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.8,6.7,2.2
2020,Punjab Kings,JDS Neesham,Middle-Over Squeezer,0.0166988912871431,0.8705403095115521,0.8538414182244091,0.0862068965517241,0.073607018812449,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,7.9,6.7,1.2
2020,Punjab Kings,K Gowtham,Middle-Over Squeezer,0.053502400693368,0.8705403095115521,0.817037908818184,0.0344827586206896,0.0281737209937304,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,7.8,6.7,1.2
2020,Sunrisers Hyderabad,KK Ahmed,Death Specialist,-0.13993268265312,0.3373399781976445,0.4772726608507646,0.1944444444444444,0.0928030173876486,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,10.8,9.3,1.5
2021,Rajasthan Royals,CH Morris,Death Specialist,-0.3447844922886156,0.6740593016433765,1.018843793931992,0.1325301204819277,0.1350274907620712,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,10.1,7.8,2.3
2022,Rajasthan Royals,M Prasidh Krishna,Death Specialist,-0.0464174486709026,0.5165371201734482,0.5629545688443509,0.1789473684210526,0.1007392386353049,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,10.6,9.2,1.4
2022,Gujarat Titans,Mohammed Shami,Death Specialist,-0.1138635464612266,0.5165371201734482,0.6304006666346749,0.2133333333333333,0.1344854755487306,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,10.9,9.2,1.7
2022,Chennai Super Kings,Mukesh Choudhary,Middle-Over Squeezer,-0.4848607347866207,0.5153877963913158,1.0002485311779366,0.4333333333333333,0.4334410301771058,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.9,7.3,1.6
2022,Rajasthan Royals,NM Coulter-Nile,Middle-Over Squeezer,-2.135175910990065,0.5153877963913158,2.650563707381381,0.024390243902439,0.0646478953019849,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,11.5,7.3,4.2
2022,Punjab Kings,OF Smith,Death Specialist,-1.1140585193745511,0.5165371201734482,1.6305956395479997,0.1052631578947368,0.1716416462682104,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,15.0,9.2,5.8
2022,Punjab Kings,R Dhawan,Middle-Over Squeezer,-0.2172420575644402,0.5153877963913158,0.7326298539557561,0.4615384615384615,0.3381368556718874,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.4,7.3,1.2
2022,Sunrisers Hyderabad,R Shepherd,Death Specialist,-0.2690662146719148,0.5165371201734482,0.785603334845363,0.05,0.0392801667422681,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.5,9.2,2.3
2022,Royal Challengers Bengaluru,Akash Deep,Middle-Over Squeezer,-0.8579049515205689,0.5153877963913158,1.3732927479118846,0.078125,0.1072884959306159,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.5,7.3,2.2
2022,Mumbai Indians,Basil Thampi,Death Specialist,-0.4702548586487332,0.5165371201734482,0.9867919788221814,0.0568181818181818,0.0560677260694421,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,12.3,9.2,3.2
2022,Chennai Super Kings,CJ Jordan,Death Specialist,-0.5553289138160735,0.5165371201734482,1.0718660339895218,0.0769230769230769,0.0824512333838093,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,12.7,9.2,3.5
2022,Sunrisers Hyderabad,M Jansen,Death Specialist,-0.7921566890116419,0.5165371201734482,1.3086938091850902,0.1333333333333333,0.1744925078913453,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,13.7,9.2,4.5
2021,Kolkata Knight Riders,Harbhajan Singh,Middle-Over Squeezer,-1.7817858188015645,0.444376315395507,2.226162134197071,0.0555555555555555,0.1236756741220595,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,11.0,6.9,4.1
2021,Delhi Capitals,I Sharma,Death Specialist,-0.9045606839367434,0.6740593016433765,1.57861998558012,0.0652173913043478,0.1029534773204426,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,12.5,7.8,4.7
2021,Punjab Kings,JA Richardson,Death Specialist,-1.134605694203097,0.6740593016433765,1.8086649958464736,0.025,0.0452166248961618,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,13.5,7.8,5.7
2021,Sunrisers Hyderabad,JO Holder,Middle-Over Squeezer,0.1456272843993633,0.444376315395507,0.2987490309961437,0.2,0.0597498061992287,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,7.4,6.9,0.5
2021,Chennai Super Kings,JR Hazlewood,Middle-Over Squeezer,0.111209193270775,0.444376315395507,0.333167122124732,0.2432432432432432,0.0810406513276375,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,7.4,6.9,0.6
2021,Mumbai Indians,KH Pandya,Death Specialist,0.0386238581553078,0.6740593016433765,0.6354354434880687,0.1733333333333333,0.1101421435379319,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,8.4,7.8,0.6
2021,Sunrisers Hyderabad,KK Ahmed,Middle-Over Squeezer,0.1263531533673537,0.444376315395507,0.3180231620281533,0.175,0.0556540533549268,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,7.4,6.9,0.5
2020,Sunrisers Hyderabad,S Kaul,Death Specialist,-2.7388864641590542,0.3373399781976445,3.076226442356699,0.0277777777777777,0.0854507345099083,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,21.0,9.3,11.7
2020,Chennai Super Kings,SM Curran,Middle-Over Squeezer,-0.0569081275253056,0.8705403095115521,0.9274484370368578,0.3414634146341463,0.3166897102077075,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.0,6.7,1.3
2020,Sunrisers Hyderabad,Sandeep Sharma,Middle-Over Squeezer,0.3405697740619188,0.8705403095115521,0.5299705354496334,0.2407407407407407,0.1275854992749117,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,7.4,6.7,0.7
2020,Kolkata Knight Riders,PJ Cummins,Death Specialist,-0.2609950596548926,0.3373399781976445,0.5983350378525372,0.1707317073170731,0.1021547625601892,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.3,9.3,2.0
2020,Delhi Capitals,TU Deshpande,Death Specialist,-0.2482224235492008,0.3373399781976445,0.5855624017468454,0.0520833333333333,0.0304980417576481,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.2,9.3,1.9
2021,Punjab Kings,Arshdeep Singh,Death Specialist,-0.1594148898131187,0.6740593016433765,0.8334741914564952,0.1,0.0833474191456495,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,9.3,7.8,1.5
2021,Sunrisers Hyderabad,B Kumar,Death Specialist,-0.4828114984484278,0.6740593016433765,1.1568708000918042,0.2558139534883721,0.2959436930467406,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,10.7,7.8,2.9
2021,Rajasthan Royals,C Sakariya,Death Specialist,-0.3141118242531018,0.6740593016433765,0.9881711258964784,0.1686746987951807,0.166679467018683,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,9.9,7.8,2.2
2020,Kolkata Knight Riders,KL Nagarkoti,Death Specialist,-0.3376308762890416,0.3373399781976445,0.6749708544866861,0.1219512195121951,0.0823135188398397,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.6,9.3,2.3
2020,Chennai Super Kings,KV Sharma,Middle-Over Squeezer,0.3157274052127174,0.8705403095115521,0.5548129042988347,0.1219512195121951,0.0676601102803456,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,7.4,6.7,0.8
2020,Rajasthan Royals,Kartik Tyagi,Middle-Over Squeezer,0.0959679884697808,0.8705403095115521,0.7745723210417713,0.2083333333333333,0.161369233550369,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,7.8,6.7,1.1
2020,Delhi Capitals,MM Sharma,Death Specialist,-1.71707557570373,0.3373399781976445,2.054415553901374,0.0104166666666666,0.0214001620198059,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,17.0,9.3,7.7
2020,Royal Challengers Bengaluru,Mohammed Siraj,Death Specialist,-0.3146922645073919,0.3373399781976445,0.6520322427050365,0.1363636363636363,0.0889134876415958,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.5,9.3,2.2
2020,Delhi Capitals,P Dubey,Death Specialist,-0.184359243020743,0.3373399781976445,0.5216992212183875,0.03125,0.0163031006630746,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.0,9.3,1.7
2020,Rajasthan Royals,TK Curran,Death Specialist,-0.5654444514200652,0.3373399781976445,0.9027844296177095,0.0892857142857142,0.0806057526444383,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,12.5,9.3,3.2
2017,Punjab Kings,SE Marsh,Anchor,0.4646773922051032,1.362877940409493,0.8982005482043899,0.2666666666666666,0.2395201461878373,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,136.1,136.5,0.4
2018,Sunrisers Hyderabad,DJ Hooda,Death Specialist,-0.3705778991545794,0.280022661459558,0.6506005606141374,0.1333333333333333,0.0867467414152183,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,121.3,196.6,75.3
2018,Mumbai Indians,JP Duminy,Anchor,0.3206163413899522,1.193035834916,0.8724194935260478,0.3846153846153846,0.3355459590484799,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,90.0,137.8,47.8
2018,Mumbai Indians,KA Pollard,Anchor,0.4794471810527716,1.193035834916,0.7135886538632283,0.6153846153846154,0.4391314793004482,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,133.0,137.8,4.8
2017,Kolkata Knight Riders,DM Bravo,Anchor,0.1705473252990827,1.362877940409493,1.1923306151104105,0.0222222222222222,0.0264962358913424,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,120.0,136.5,16.5
2017,Punjab Kings,EJG Morgan,Anchor,-0.0060745684664134,1.362877940409493,1.3689525088759065,0.1333333333333333,0.1825270011834542,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,104.8,136.5,31.6
2017,Rising Pune Supergiant,MK Tiwary,Anchor,0.2892033042150697,1.362877940409493,1.0736746361944234,0.3023255813953488,0.3245993086169186,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,137.3,136.5,-0.8
2017,Delhi Capitals,MN Samuels,Anchor,-0.306649891173596,1.362877940409493,1.669527831583089,0.2777777777777778,0.4637577309953025,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,93.5,136.5,42.9
2017,Sunrisers Hyderabad,NV Ojha,Death Specialist,-0.5590958105210965,0.5018143908906135,1.06091020141171,0.1515151515151515,0.1607439699108651,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,100.0,196.6,96.6
2011,Deccan Chargers,Harmeet Singh,Middle-Over Squeezer,-0.3443792047791639,0.5171564511669144,0.8615356559460784,0.0289855072463768,0.024972047998437,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.0,6.5,1.5
2016,Delhi Capitals,SV Samson,Anchor,0.6082785275822578,1.1580301986938029,0.5497516711115451,0.25,0.1374379177778862,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,112.4,122.4,10.1
2017,Gujarat Lions,AD Nath,Death Specialist,-1.9039115587894613,0.5018143908906135,2.405725949680075,0.03125,0.0751789359275023,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,0.0,196.6,196.6
2017,Delhi Capitals,AR Bawne,Anchor,0.1705473252990827,1.362877940409493,1.1923306151104105,0.0555555555555555,0.0662405897283561,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,100.0,136.5,36.5
2017,Punjab Kings,Anureet Singh,Death Specialist,-0.2228918734540052,0.5018143908906135,0.7247062643446187,0.0111111111111111,0.0080522918260513,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,125.0,196.6,71.6
2020,Delhi Capitals,AT Carey,Death Specialist,-0.9443892850508584,0.3373399781976445,1.281729263248503,0.03125,0.0400540394765157,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,110.3,202.5,92.1
2020,Punjab Kings,DJ Hooda,Anchor,0.7047346976686092,1.480697757435152,0.7759630597665427,0.125,0.0969953824708178,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,142.3,129.0,-13.2
2020,Punjab Kings,KL Rahul,Anchor,0.7018311602176937,1.480697757435152,0.7788665972174582,0.35,0.2726033090261103,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,129.3,129.0,-0.3
2020,Rajasthan Royals,MK Lomror,Anchor,0.6842551452805734,1.480697757435152,0.7964426121545785,1.0,0.7964426121545785,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,109.3,129.0,19.8
2020,Punjab Kings,N Pooran,Anchor,1.1714994983884357,1.480697757435152,0.3091982590467164,0.35,0.1082193906663507,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,169.7,129.0,-40.7
2017,Sunrisers Hyderabad,S Dhawan,Anchor,0.4609063484866267,1.362877940409493,0.9019715919228664,0.2258064516129032,0.203671004627744,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,127.4,136.5,9.1
2014,Sunrisers Hyderabad,NV Ojha,Anchor,0.7850075544939635,1.1484228531159428,0.3634152986219793,0.3125,0.1135672808193685,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,144.1,133.6,-10.5
2014,Kolkata Knight Riders,RN ten Doeschate,Death Specialist,0.1816056241473774,0.8190454797172297,0.6374398555698524,0.1454545454545454,0.0927185244465239,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,162.5,173.7,11.2
2014,Kolkata Knight Riders,SA Yadav,Death Specialist,-0.0884583121531245,0.8190454797172297,0.9075037918703543,0.2,0.1815007583740708,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,147.6,173.7,26.1
2014,Rajasthan Royals,STR Binny,Anchor,-0.4479864948340546,1.1484228531159428,1.5964093479499974,0.6190476190476191,0.988253405873808,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,101.7,133.6,32.0
2014,Delhi Capitals,KD Karthik,Anchor,0.7910675760767107,1.1484228531159428,0.3573552770392321,0.35,0.1250743469637312,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,126.0,133.6,7.7
2014,Sunrisers Hyderabad,KL Rahul,Anchor,0.7994601225575328,1.1484228531159428,0.34896273055841,0.25,0.0872406826396025,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,101.2,133.6,32.4
2014,Delhi Capitals,KM Jadhav,Death Specialist,0.1405198304986923,0.8190454797172297,0.6785256492185374,0.25,0.1696314123046343,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,160.2,173.7,13.5
2014,Delhi Capitals,LRPL Taylor,Anchor,0.4495854580618778,1.1484228531159428,0.698837395054065,0.1,0.0698837395054065,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,100.0,133.6,33.6
2014,Delhi Capitals,MK Tiwary,Anchor,0.5607066502099606,1.1484228531159428,0.5877162029059823,0.2,0.1175432405811964,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,128.8,133.6,4.8
2017,Kolkata Knight Riders,SA Yadav,Death Specialist,-0.1108238944316417,0.5018143908906135,0.6126382853222553,0.1707317073170731,0.1045967804208728,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,133.3,196.6,63.2
2016,Sunrisers Hyderabad,A Ashish Reddy,Death Specialist,-0.4642306380280821,0.3395734429581422,0.8038040809862244,0.0309278350515463,0.0248599200305017,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,123.1,175.6,52.6
2015,Rajasthan Royals,AM Rahane,Anchor,0.8922280859425262,1.2203305251504544,0.3281024392079281,0.52,0.1706132683881226,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,130.8,130.8,0.1
2015,Rajasthan Royals,DJ Hooda,Death Specialist,-0.1165128476287554,0.8709309774233549,0.9874438250521104,0.1666666666666666,0.1645739708420183,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,150.0,201.1,51.1
2015,Royal Challengers Bengaluru,DJG Sammy,Anchor,-0.1010672254263287,1.2203305251504544,1.321397750576783,0.0625,0.0825873594110489,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,72.2,130.8,58.6
2015,Delhi Capitals,KM Jadhav,Anchor,0.4100094692254858,1.2203305251504544,0.8103210559249685,0.25,0.2025802639812421,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,135.0,130.8,-4.2
2018,Rajasthan Royals,MK Lomror,Death Specialist,-0.6914366377962303,0.280022661459558,0.9714592992557884,0.0317460317460317,0.030839977754152,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,100.0,196.6,96.6
