match_id,season,innings,over,ball,batting_team,bowling_team,batter,bowler,phase,wp_before,wp_after,leverage_index,dls_flag
1136565,2018,1,3,3,Kolkata Knight Riders,Chennai Super Kings,RV Uthappa,RA Jadeja,Powerplay,0.6302660852567177,0.6289340068360831,0.0013320784206345,False
1136565,2018,1,6,3,Kolkata Knight Riders,Chennai Super Kings,N Rana,Harbhajan Singh,Middle,0.6649297944183893,0.6573947492313973,0.0075350451869919,False
1136567,2018,1,5,1,Mumbai Indians,Sunrisers Hyderabad,Ishan Kishan,S Kaul,Powerplay,0.676185137094305,0.6672818044280519,0.0089033326662532,False
1136570,2018,1,14,3,Kolkata Knight Riders,Sunrisers Hyderabad,KD Karthik,S Kaul,Middle,0.4370868703971687,0.4384606254242738,0.0013737550271051,False
1136570,2018,1,17,2,Kolkata Knight Riders,Sunrisers Hyderabad,Shivam Mavi,Rashid Khan,Death,0.3966297129510363,0.4031627461628728,0.0065330332118365,False
1136570,2018,2,1,3,Sunrisers Hyderabad,Kolkata Knight Riders,WP Saha,AD Russell,Powerplay,0.6326408811703064,0.6342147369109611,0.0015738557406547,False
1136571,2018,1,1,7,Rajasthan Royals,Royal Challengers Bengaluru,AM Rahane,CR Woakes,Powerplay,0.4489236015376844,0.4343790185528462,0.0145445829848382,False
1136571,2018,2,2,5,Royal Challengers Bengaluru,Rajasthan Royals,Q de Kock,K Gowtham,Powerplay,0.443361563401864,0.4179657665313261,0.0253957968705378,False
1136571,2018,2,19,4,Royal Challengers Bengaluru,Rajasthan Royals,Mandeep Singh,B Laughlin,Death,7.719820507008814e-06,1.3498654789918528e-07,7.584833959109629e-06,False
1136572,2018,1,11,1,Punjab Kings,Chennai Super Kings,MA Agarwal,SR Watson,Middle,0.9002787622848907,0.9116420355726303,0.0113632732877397,False
1136572,2018,2,8,2,Chennai Super Kings,Punjab Kings,MS Dhoni,R Ashwin,Middle,0.3613676703877052,0.3604675620484064,0.0009001083392988,False
1136574,2018,2,18,6,Royal Challengers Bengaluru,Mumbai Indians,Mohammed Siraj,Mustafizur Rahman,Death,9.787632705534394e-06,1.8943168995434672e-06,7.893315805990927e-06,False
1136575,2018,1,16,2,Rajasthan Royals,Kolkata Knight Riders,JC Buttler,PP Chawla,Death,0.5424414545479298,0.5485645246923395,0.0061230701444097,False
1136576,2018,2,14,1,Sunrisers Hyderabad,Punjab Kings,KS Williamson,AJ Tye,Middle,0.4509491132439652,0.4908760064935152,0.03992689324955,False
1136576,2018,2,18,2,Sunrisers Hyderabad,Punjab Kings,MK Pandey,MM Sharma,Death,0.0268984186518936,0.0402275622311242,0.0133291435792306,False
1136577,2018,1,4,3,Chennai Super Kings,Rajasthan Royals,AT Rayudu,B Laughlin,Powerplay,0.8234596381572618,0.7267634485038466,0.0966961896534152,False
1136577,2018,1,6,5,Chennai Super Kings,Rajasthan Royals,SK Raina,K Gowtham,Middle,0.7936971451324334,0.7942551368157416,0.0005579916833081,False
1136577,2018,1,13,4,Chennai Super Kings,Rajasthan Royals,SW Billings,S Gopal,Middle,0.8498142825527958,0.8488305686192354,0.0009837139335603,False
1136577,2018,2,5,5,Rajasthan Royals,Chennai Super Kings,JC Buttler,SR Watson,Powerplay,0.1501674755468068,0.1430926020594363,0.0070748734873704,False
1136578,2018,1,1,1,Kolkata Knight Riders,Punjab Kings,CA Lynn,Mujeeb Ur Rahman,Powerplay,0.4787069810630241,0.4800887927885127,0.0013818117254886,True
1136578,2018,1,16,1,Kolkata Knight Riders,Punjab Kings,AD Russell,BB Sran,Death,0.7564112262287442,0.7601074955106308,0.0036962692818865,True
1136578,2018,1,19,4,Kolkata Knight Riders,Punjab Kings,PP Chawla,AJ Tye,Death,0.5845707706187896,0.5895742930824641,0.0050035224636745,True
1136580,2018,1,4,2,Chennai Super Kings,Sunrisers Hyderabad,SK Raina,B Stanlake,Powerplay,0.324707975580183,0.3214644285362806,0.0032435470439023,False
1136580,2018,1,18,3,Chennai Super Kings,Sunrisers Hyderabad,SK Raina,S Kaul,Death,0.873567864169319,0.8810389862795394,0.0074711221102203,False
1136580,2018,2,16,2,Sunrisers Hyderabad,Chennai Super Kings,KS Williamson,SN Thakur,Death,0.4011882506916281,0.384360341675132,0.0168279090164961,False
1136582,2018,1,5,3,Punjab Kings,Delhi Capitals,KK Nair,Avesh Khan,Powerplay,0.5277943662342075,0.5302312714978195,0.0024369052636119,False
1136582,2018,1,19,1,Punjab Kings,Delhi Capitals,R Ashwin,TA Boult,Death,0.5242702110723424,0.5281018754810494,0.0038316644087069,False
1136582,2018,2,14,2,Delhi Capitals,Punjab Kings,R Tewatia,Mujeeb Ur Rahman,Middle,0.317494796071895,0.3023272590197157,0.0151675370521792,False
1136582,2018,2,16,3,Delhi Capitals,Punjab Kings,SS Iyer,BB Sran,Death,0.3982511736503439,0.3921438802738352,0.0061072933765087,False
1136583,2018,1,16,1,Sunrisers Hyderabad,Mumbai Indians,YK Pathan,Mustafizur Rahman,Death,0.1682933064585308,0.1720701260136764,0.0037768195551456,False
1136584,2018,1,5,4,Royal Challengers Bengaluru,Chennai Super Kings,AB de Villiers,Harbhajan Singh,Powerplay,0.5905623451681221,0.6440605263563669,0.0534981811882447,False
1136584,2018,1,11,2,Royal Challengers Bengaluru,Chennai Super Kings,AB de Villiers,SR Watson,Middle,0.8673328130973927,0.8690548605554534,0.0017220474580607,False
1136585,2018,1,9,5,Sunrisers Hyderabad,Punjab Kings,Shakib Al Hasan,Mujeeb Ur Rahman,Middle,0.3889073156435941,0.3957510939430991,0.0068437782995049,False
1136585,2018,1,18,6,Sunrisers Hyderabad,Punjab Kings,YK Pathan,AJ Tye,Death,0.7093485039165632,0.711810175147797,0.0024616712312337,False
1136585,2018,2,3,4,Punjab Kings,Sunrisers Hyderabad,KL Rahul,Mohammad Nabi,Powerplay,0.6425612267465813,0.6944284503730627,0.0518672236264813,False
1136585,2018,2,5,2,Punjab Kings,Sunrisers Hyderabad,KL Rahul,S Kaul,Powerplay,0.7470802674231114,0.7834308435262326,0.0363505761031212,False
1136586,2018,1,10,6,Delhi Capitals,Kolkata Knight Riders,PP Shaw,AD Russell,Middle,0.8116125809589058,0.8256105971895701,0.0139980162306643,False
1136586,2018,2,10,1,Kolkata Knight Riders,Delhi Capitals,Shubman Gill,LE Plunkett,Middle,0.1123046795883231,0.1103495313205483,0.0019551482677748,False
1136588,2018,2,6,2,Rajasthan Royals,Sunrisers Hyderabad,SV Samson,Shakib Al Hasan,Middle,0.6482965578548847,0.6517831734448187,0.003486615589934,False
1136588,2018,2,11,2,Rajasthan Royals,Sunrisers Hyderabad,JC Buttler,Shakib Al Hasan,Middle,0.5542244419070892,0.5434171018531181,0.0108073400539711,False
1136588,2018,2,18,3,Rajasthan Royals,Sunrisers Hyderabad,MK Lomror,S Kaul,Death,0.3119054995626922,0.1478822875039711,0.1640232120587211,False
1136589,2018,2,4,4,Kolkata Knight Riders,Royal Challengers Bengaluru,CA Lynn,UT Yadav,Powerplay,0.7214040270417859,0.7802136948592149,0.058809667817429,False
1136589,2018,2,14,3,Kolkata Knight Riders,Royal Challengers Bengaluru,CA Lynn,TG Southee,Middle,0.7868975871424577,0.785092057611392,0.0018055295310657,False
1136589,2018,2,18,2,Kolkata Knight Riders,Royal Challengers Bengaluru,KD Karthik,Mohammed Siraj,Death,0.9159346479463988,0.9654832617538908,0.049548613807492,False
1136590,2018,2,19,7,Delhi Capitals,Chennai Super Kings,R Tewatia,L Ngidi,Death,4.355285447974031e-05,1.9775791744794232e-10,4.355265672182286e-05,False
1136591,2018,1,3,6,Royal Challengers Bengaluru,Mumbai Indians,Q de Kock,JP Duminy,Powerplay,0.6789711903678226,0.6806443401047418,0.0016731497369192,False
1136591,2018,2,6,7,Mumbai Indians,Royal Challengers Bengaluru,JP Duminy,YS Chahal,Middle,0.3312344198867808,0.3213700345829896,0.0098643853037911,False
1136592,2018,2,3,6,Rajasthan Royals,Delhi Capitals,DJM Short,LE Plunkett,Powerplay,0.7027084302874049,0.666362852900803,0.0363455773866019,True
1136592,2018,2,4,5,Rajasthan Royals,Delhi Capitals,DJM Short,A Mishra,Powerplay,0.6428521507535924,0.6040212818339564,0.0388308689196359,True
1136593,2018,1,5,6,Chennai Super Kings,Kolkata Knight Riders,SK Raina,PP Chawla,Powerplay,0.7096710775371735,0.7111220917063452,0.0014510141691717,False
1136593,2018,1,11,4,Chennai Super Kings,Kolkata Knight Riders,SK Raina,Kuldeep Yadav,Middle,0.7694524715861434,0.6675032887797784,0.101949182806365,False
1136593,2018,2,10,1,Kolkata Knight Riders,Chennai Super Kings,Shubman Gill,RA Jadeja,Middle,0.6095850223561444,0.6104574009010975,0.000872378544953,False
1136594,2018,1,3,7,Punjab Kings,Mumbai Indians,CH Gayle,HH Pandya,Powerplay,0.6417720902846036,0.6806443401047418,0.0388722498201382,False
1136595,2018,1,17,6,Royal Challengers Bengaluru,Chennai Super Kings,TG Southee,DJ Bravo,Death,0.1829888510001248,0.1973709888864755,0.0143821378863507,False
1136595,2018,2,12,4,Chennai Super Kings,Royal Challengers Bengaluru,DJ Bravo,C de Grandhomme,Middle,0.582269103752784,0.573870785408242,0.0083983183445419,False
1136596,2018,1,10,5,Delhi Capitals,Sunrisers Hyderabad,RR Pant,Rashid Khan,Middle,0.7579318313703151,0.756419942620938,0.001511888749377,False
1136596,2018,1,17,5,Delhi Capitals,Sunrisers Hyderabad,DT Christian,Shakib Al Hasan,Death,0.6210236614682454,0.6229776204756236,0.0019539590073781,False
1136597,2018,2,3,1,Kolkata Knight Riders,Mumbai Indians,Shubman Gill,HH Pandya,Powerplay,0.5521378839416077,0.4065392958023483,0.1455985881392593,False
1136598,2018,2,5,6,Punjab Kings,Rajasthan Royals,KK Nair,JD Unadkat,Powerplay,0.3864192972558756,0.3773955251687914,0.0090237720870842,False
1136599,2018,1,18,2,Sunrisers Hyderabad,Royal Challengers Bengaluru,Rashid Khan,Mohammed Siraj,Death,0.4921144274497344,0.4985173929756666,0.0064029655259322,False
1136600,2018,1,4,4,Rajasthan Royals,Punjab Kings,JC Buttler,MM Sharma,Powerplay,0.6637007337911379,0.663815281151676,0.000114547360538,False
1136602,2018,1,0,6,Delhi Capitals,Sunrisers Hyderabad,JJ Roy,B Kumar,Powerplay,0.4497101285132009,0.4254626232780624,0.0242475052351385,False
1136602,2018,1,14,1,Delhi Capitals,Sunrisers Hyderabad,RR Pant,Shakib Al Hasan,Middle,0.5349182013882537,0.5659384207583961,0.0310202193701423,False
1136603,2018,1,6,4,Chennai Super Kings,Rajasthan Royals,SR Watson,IS Sodhi,Middle,0.7008522149776609,0.703336455813895,0.0024842408362341,False
1136603,2018,1,11,4,Chennai Super Kings,Rajasthan Royals,SK Raina,JC Archer,Middle,0.7859781338323504,0.7899722151642061,0.0039940813318557,False
1136604,2018,1,8,3,Kolkata Knight Riders,Punjab Kings,SP Narine,AR Patel,Middle,0.8285842089915355,0.8298075436002552,0.0012233346087197,False
1136605,2018,1,12,4,Delhi Capitals,Royal Challengers Bengaluru,RR Pant,MM Ali,Middle,0.7744848181493851,0.778082889588846,0.0035980714394608,False
1136605,2018,2,11,2,Royal Challengers Bengaluru,Delhi Capitals,V Kohli,S Lamichhane,Middle,0.7746125840270902,0.7748882667580348,0.0002756827309445,False
1136607,2018,1,2,3,Mumbai Indians,Rajasthan Royals,E Lewis,JC Archer,Powerplay,0.6300007450646818,0.6471876617895493,0.0171869167248674,False
1136607,2018,1,7,4,Mumbai Indians,Rajasthan Royals,SA Yadav,JD Unadkat,Middle,0.7857447352757795,0.783095765595848,0.0026489696799314,False
1136607,2018,1,19,1,Mumbai Indians,Rajasthan Royals,BCJ Cutting,BA Stokes,Death,0.6998270710844408,0.720450951951285,0.0206238808668441,False
1136607,2018,2,0,6,Rajasthan Royals,Mumbai Indians,DJM Short,JJ Bumrah,Powerplay,0.6608168337468301,0.5010897654905471,0.159727068256283,False
1136609,2018,1,14,3,Rajasthan Royals,Kolkata Knight Riders,JD Unadkat,Shivam Mavi,Middle,0.2494133390412642,0.2728131210302314,0.0233997819889671,False
1136609,2018,2,16,4,Kolkata Knight Riders,Rajasthan Royals,KD Karthik,JD Unadkat,Death,0.8850820183504949,0.8795335815600924,0.0055484367904025,False
1136610,2018,1,9,1,Mumbai Indians,Punjab Kings,KA Pollard,MP Stoinis,Middle,0.3884737888501052,0.3930928271218005,0.0046190382716953,False
1136610,2018,2,5,3,Punjab Kings,Mumbai Indians,AJ Finch,KH Pandya,Powerplay,0.654374060100214,0.6398380354005749,0.0145360246996391,False
1136610,2018,2,8,4,Punjab Kings,Mumbai Indians,KL Rahul,M Markande,Middle,0.7310901609564157,0.7310706286364933,1.953231992235516e-05,False
1136611,2018,2,12,6,Sunrisers Hyderabad,Royal Challengers Bengaluru,KS Williamson,C de Grandhomme,Middle,0.4025900881555993,0.4673632033347111,0.0647731151791118,False
1136612,2018,1,1,1,Delhi Capitals,Chennai Super Kings,SS Iyer,L Ngidi,Powerplay,0.4787069810630241,0.5055580271264568,0.0268510460634326,False
1136613,2018,1,17,5,Rajasthan Royals,Royal Challengers Bengaluru,RA Tripathi,TG Southee,Death,0.8063669732180628,0.8076919561133328,0.0013249828952699,False
1136613,2018,2,13,3,Royal Challengers Bengaluru,Rajasthan Royals,TG Southee,IS Sodhi,Middle,0.2276847590662077,0.238312128153882,0.0106273690876742,False
1136613,2018,2,13,5,Royal Challengers Bengaluru,Rajasthan Royals,TG Southee,IS Sodhi,Middle,0.225821190417703,0.2244944456179057,0.0013267447997972,False
1136614,2018,1,8,4,Sunrisers Hyderabad,Kolkata Knight Riders,SP Goswami,Kuldeep Yadav,Middle,0.8594874047082838,0.7843131887384025,0.0751742159698812,False
1136614,2018,1,18,5,Sunrisers Hyderabad,Kolkata Knight Riders,Shakib Al Hasan,AD Russell,Death,0.7375020419422361,0.7387465966997344,0.0012445547574982,False
1136615,2018,1,17,4,Delhi Capitals,Mumbai Indians,Abhishek Sharma,Mustafizur Rahman,Death,0.7449996936788804,0.7645573791393478,0.0195576854604674,False
1136615,2018,2,5,7,Mumbai Indians,Delhi Capitals,E Lewis,LE Plunkett,Powerplay,0.7206418406172095,0.7206048327046243,3.700791258520741e-05,False
1136615,2018,2,13,2,Mumbai Indians,Delhi Capitals,RG Sharma,HV Patel,Middle,0.5301838045489611,0.5309434353277795,0.0007596307788184,False
1136615,2018,2,16,6,Mumbai Indians,Delhi Capitals,BCJ Cutting,TA Boult,Death,0.1636728359848691,0.1531569334248793,0.0105159025599897,False
1136616,2018,2,10,6,Chennai Super Kings,Punjab Kings,DL Chahar,R Ashwin,Middle,0.2425269216669269,0.2542312471831254,0.0117043255161985,False
1136617,2018,2,6,4,Chennai Super Kings,Sunrisers Hyderabad,F du Plessis,CR Brathwaite,Middle,0.3125936818779664,0.3178120961281305,0.0052184142501641,False
1136618,2018,1,3,6,Kolkata Knight Riders,Rajasthan Royals,KD Karthik,JC Archer,Powerplay,0.2307960905169603,0.2645472563495891,0.0337511658326288,False
1136618,2018,1,16,3,Kolkata Knight Riders,Rajasthan Royals,AD Russell,JD Unadkat,Death,0.5485645246923395,0.5761250968316273,0.0275605721392877,False
1136618,2018,2,5,6,Rajasthan Royals,Kolkata Knight Riders,SV Samson,PP Chawla,Powerplay,0.6773139986621385,0.6656630013045398,0.0116509973575986,False
1136618,2018,2,19,2,Rajasthan Royals,Kolkata Knight Riders,K Gowtham,M Prasidh Krishna,Death,0.0002399735163807,3.022697682451637e-05,0.0002097465395562,False
1136619,2018,2,19,6,Kolkata Knight Riders,Sunrisers Hyderabad,Kuldeep Yadav,CR Brathwaite,Death,1.5278375608215626e-11,0.0,1.5278375608215626e-11,False
1175356,2019,1,2,4,Royal Challengers Bengaluru,Chennai Super Kings,V Kohli,DL Chahar,Powerplay,0.5200213247804321,0.507784668980872,0.01223665579956,False
1175356,2019,1,6,2,Royal Challengers Bengaluru,Chennai Super Kings,PA Patel,DL Chahar,Middle,0.3838543899776847,0.3905596394902348,0.0067052495125501,False
1175356,2019,1,9,6,Royal Challengers Bengaluru,Chennai Super Kings,C de Grandhomme,Imran Tahir,Middle,0.1759446661786031,0.1766277977567698,0.0006831315781667,False
1175356,2019,1,11,2,Royal Challengers Bengaluru,Chennai Super Kings,YS Chahal,Imran Tahir,Middle,0.0833575588330575,0.0839888702250692,0.0006313113920116,False
1175357,2019,1,16,4,Sunrisers Hyderabad,Kolkata Knight Riders,V Shankar,LH Ferguson,Death,0.8999102965843866,0.9018332040335124,0.0019229074491257,False
1175358,2019,2,0,6,Mumbai Indians,Delhi Capitals,RG Sharma,TA Boult,Powerplay,0.4153748685918353,0.4066520425107246,0.0087228260811106,True
1175359,2019,2,0,5,Rajasthan Royals,Punjab Kings,AM Rahane,SM Curran,Powerplay,0.493536372026693,0.5768044236287111,0.083268051602018,False
1175359,2019,2,5,2,Rajasthan Royals,Punjab Kings,JC Buttler,SM Curran,Powerplay,0.7181588341831104,0.752823887596341,0.0346650534132305,False
1175359,2019,2,11,1,Rajasthan Royals,Punjab Kings,SV Samson,Mujeeb Ur Rahman,Middle,0.8060244803887001,0.8058076804933131,0.000216799895387,False
1175360,2019,1,7,4,Delhi Capitals,Chennai Super Kings,S Dhawan,Harbhajan Singh,Middle,0.6293333809272272,0.6348948889895568,0.0055615080623295,False
1175360,2019,2,8,2,Chennai Super Kings,Delhi Capitals,KM Jadhav,A Mishra,Middle,0.8420128769175166,0.8439717874765971,0.0019589105590804,False
1175361,2019,2,1,1,Punjab Kings,Kolkata Knight Riders,KL Rahul,LH Ferguson,Powerplay,0.5769450204790537,0.5354529425353373,0.0414920779437164,False
1175361,2019,2,4,6,Punjab Kings,Kolkata Knight Riders,MA Agarwal,AD Russell,Powerplay,0.3313030361176503,0.3285805377850373,0.002722498332613,False
1175361,2019,2,16,2,Punjab Kings,Kolkata Knight Riders,Mandeep Singh,LH Ferguson,Death,0.1023920678748436,0.0883505622635426,0.0140415056113009,False
1175362,2019,1,9,3,Mumbai Indians,Royal Challengers Bengaluru,SA Yadav,C de Grandhomme,Middle,0.7685759996528375,0.7720810938461017,0.0035050941932641,False
1175362,2019,2,7,3,Royal Challengers Bengaluru,Mumbai Indians,AB de Villiers,KH Pandya,Middle,0.5916804709440759,0.5914403574180301,0.0002401135260458,False
1175364,2019,2,9,5,Punjab Kings,Mumbai Indians,KL Rahul,KH Pandya,Middle,0.7487625501214216,0.749476313601322,0.0007137634799004,False
1175364,2019,2,12,4,Punjab Kings,Mumbai Indians,KL Rahul,HH Pandya,Middle,0.8188335778902155,0.8271907599289163,0.0083571820387008,False
1175365,2019,1,6,4,Kolkata Knight Riders,Delhi Capitals,CA Lynn,K Rabada,Middle,0.4156373746928691,0.4312952355276209,0.0156578608347517,False
1175365,2019,1,12,6,Kolkata Knight Riders,Delhi Capitals,KD Karthik,A Mishra,Middle,0.4130871906935937,0.4136552516405478,0.0005680609469541,False
1175365,2019,2,3,5,Delhi Capitals,Kolkata Knight Riders,SS Iyer,AD Russell,Powerplay,0.4623369399359556,0.4453308362838993,0.0170061036520562,False
1175365,2019,2,15,4,Delhi Capitals,Kolkata Knight Riders,PP Shaw,LH Ferguson,Death,0.8744704991311703,0.8983691296808247,0.0238986305496544,False
1175366,2019,1,6,5,Sunrisers Hyderabad,Royal Challengers Bengaluru,JM Bairstow,P Ray Barman,Middle,0.8248475167913871,0.8264081668788844,0.0015606500874972,False
1175366,2019,2,4,2,Royal Challengers Bengaluru,Sunrisers Hyderabad,V Kohli,Sandeep Sharma,Powerplay,0.084361982090609,0.0792256222614379,0.0051363598291711,False
1175366,2019,2,15,2,Royal Challengers Bengaluru,Sunrisers Hyderabad,UT Yadav,Sandeep Sharma,Death,0.0004520270970503,0.0003332741112254,0.0001187529858249,False
1175368,2019,1,9,2,Punjab Kings,Delhi Capitals,DA Miller,HV Patel,Middle,0.5576778343293802,0.555257210144602,0.0024206241847781,False
1175369,2019,2,10,4,Rajasthan Royals,Royal Challengers Bengaluru,SPD Smith,MP Stoinis,Middle,0.8354294102575441,0.837133978006733,0.0017045677491888,False
1175369,2019,2,16,5,Rajasthan Royals,Royal Challengers Bengaluru,SPD Smith,Mohammed Siraj,Death,0.8835628731053604,0.893818325609602,0.0102554525042415,False
1175370,2019,2,9,3,Chennai Super Kings,Mumbai Indians,MS Dhoni,RD Chahar,Middle,0.3611902120295157,0.3625509342300699,0.0013607222005541,False
1175370,2019,2,10,4,Chennai Super Kings,Mumbai Indians,MS Dhoni,HH Pandya,Middle,0.3432713293155814,0.3313658617114603,0.011905467604121,False
1175371,2019,1,7,3,Delhi Capitals,Sunrisers Hyderabad,SS Iyer,Rashid Khan,Middle,0.4660297219516489,0.4640810559999777,0.0019486659516712,False
1175372,2019,1,3,2,Royal Challengers Bengaluru,Kolkata Knight Riders,V Kohli,LH Ferguson,Powerplay,0.7386573738749864,0.7258303145632582,0.0128270593117282,False
1175372,2019,1,12,6,Royal Challengers Bengaluru,Kolkata Knight Riders,AB de Villiers,SP Narine,Middle,0.8700932039449296,0.8724706820141512,0.0023774780692216,False
1178393,2019,1,11,2,Chennai Super Kings,Punjab Kings,F du Plessis,R Ashwin,Middle,0.7790665630248024,0.8030929138484861,0.0240263508236837,False
1178393,2019,1,19,2,Chennai Super Kings,Punjab Kings,AT Rayudu,Mohammed Shami,Death,0.8699003020393897,0.872661125354736,0.0027608233153462,False
1178393,2019,2,17,4,Punjab Kings,Chennai Super Kings,SN Khan,SC Kuggeleijn,Death,0.1918110580238495,0.1605874496412642,0.0312236083825853,False
1178394,2019,1,3,3,Mumbai Indians,Sunrisers Hyderabad,Q de Kock,Mohammad Nabi,Powerplay,0.5615337649561936,0.5667004129183676,0.005166647962174,False
1178394,2019,1,6,5,Mumbai Indians,Sunrisers Hyderabad,Q de Kock,YK Pathan,Middle,0.4041293607038064,0.4109881058363887,0.0068587451325823,False
1178394,2019,2,5,2,Sunrisers Hyderabad,Mumbai Indians,MK Pandey,RD Chahar,Powerplay,0.4882034594498009,0.4937171495190648,0.0055136900692638,False
1178394,2019,2,13,2,Sunrisers Hyderabad,Mumbai Indians,Mohammad Nabi,RD Chahar,Middle,0.2453185418463997,0.2348568190848339,0.0104617227615657,False
1178394,2019,2,13,4,Sunrisers Hyderabad,Mumbai Indians,DJ Hooda,RD Chahar,Middle,0.2355023878726612,0.2358879707426454,0.0003855828699841,False
1178395,2019,1,4,1,Royal Challengers Bengaluru,Delhi Capitals,AB de Villiers,I Sharma,Powerplay,0.484620378560526,0.4895871401755955,0.0049667616150695,False
1178395,2019,1,8,1,Royal Challengers Bengaluru,Delhi Capitals,V Kohli,AR Patel,Middle,0.4761705313730831,0.483068612251213,0.0068980808781299,False
1178395,2019,2,1,2,Delhi Capitals,Royal Challengers Bengaluru,SS Iyer,Navdeep Saini,Powerplay,0.4377187703328908,0.4394466586150232,0.0017278882821323,False
1178395,2019,2,14,3,Delhi Capitals,Royal Challengers Bengaluru,SS Iyer,Navdeep Saini,Middle,0.852420732063522,0.8609802975024315,0.0085595654389095,False
1178395,2019,2,14,5,Delhi Capitals,Royal Challengers Bengaluru,SS Iyer,Navdeep Saini,Middle,0.8871369342719911,0.8827648601099664,0.0043720741620247,False
1178395,2019,2,15,1,Delhi Capitals,Royal Challengers Bengaluru,RR Pant,MM Ali,Death,0.8886096909199824,0.9121061915972628,0.0234965006772804,False
1178395,2019,2,16,4,Delhi Capitals,Royal Challengers Bengaluru,RR Pant,YS Chahal,Death,0.9482525882099048,0.9461590974956414,0.0020934907142633,False
1178396,2019,1,4,3,Rajasthan Royals,Kolkata Knight Riders,JC Buttler,PP Chawla,Powerplay,0.4314184151829783,0.4381507217475645,0.0067323065645861,False
1178396,2019,1,8,4,Rajasthan Royals,Kolkata Knight Riders,SPD Smith,Kuldeep Yadav,Middle,0.6057902268855678,0.6339503429445309,0.028160116058963,False
1178396,2019,1,11,5,Rajasthan Royals,Kolkata Knight Riders,JC Buttler,HF Gurney,Middle,0.7446418750844259,0.7713502287327056,0.0267083536482797,False
1178396,2019,1,12,5,Rajasthan Royals,Kolkata Knight Riders,SPD Smith,PP Chawla,Middle,0.7004051604940776,0.7105237988262664,0.0101186383321887,False
1178396,2019,1,16,3,Rajasthan Royals,Kolkata Knight Riders,SPD Smith,Kuldeep Yadav,Death,0.7349852205950839,0.7402599058353855,0.0052746852403016,False
1178396,2019,1,18,3,Rajasthan Royals,Kolkata Knight Riders,BA Stokes,M Prasidh Krishna,Death,0.792159207118983,0.7966547644399584,0.0044955573209753,False
1178397,2019,1,17,3,Sunrisers Hyderabad,Punjab Kings,DA Warner,AS Rajpoot,Death,0.7774681042300464,0.7848979525941162,0.0074298483640697,False
1178397,2019,2,6,2,Punjab Kings,Sunrisers Hyderabad,MA Agarwal,Sandeep Sharma,Middle,0.5711030994312479,0.5893907058682866,0.0182876064370386,False
1178397,2019,2,11,1,Punjab Kings,Sunrisers Hyderabad,MA Agarwal,Rashid Khan,Middle,0.8505413475977539,0.8525911107585711,0.0020497631608171,False
1178397,2019,2,16,3,Punjab Kings,Sunrisers Hyderabad,KL Rahul,S Kaul,Death,0.9416071961571744,0.9423541205461736,0.0007469243889993,False
1178397,2019,2,18,4,Punjab Kings,Sunrisers Hyderabad,Mandeep Singh,S Kaul,Death,0.8247490386162835,0.8141441546343093,0.0106048839819741,False
1178398,2019,1,4,1,Kolkata Knight Riders,Chennai Super Kings,RV Uthappa,DL Chahar,Powerplay,0.1671058367074656,0.1954704060919093,0.0283645693844437,False
1178398,2019,2,16,1,Chennai Super Kings,Kolkata Knight Riders,KM Jadhav,HF Gurney,Death,0.8783308341158601,0.8743230432433217,0.0040077908725384,False
1178399,2019,2,1,2,Mumbai Indians,Punjab Kings,Q de Kock,Mohammed Shami,Powerplay,0.5682307628191464,0.5595310470119957,0.0086997158071506,False
1178399,2019,2,7,1,Mumbai Indians,Punjab Kings,Q de Kock,SM Curran,Middle,0.4917133607238484,0.491413483849614,0.0002998768742343,False
1178400,2019,2,2,4,Chennai Super Kings,Rajasthan Royals,AT Rayudu,DS Kulkarni,Powerplay,0.2217181628195843,0.2269339675675815,0.0052158047479971,False
1178402,2019,1,4,1,Mumbai Indians,Rajasthan Royals,Q de Kock,JC Archer,Powerplay,0.7770823381590676,0.8027907826266146,0.025708444467547,False
1178402,2019,1,19,3,Mumbai Indians,Rajasthan Royals,HH Pandya,JD Unadkat,Death,0.7774206156841749,0.7786473363693768,0.0012267206852019,False
1178402,2019,2,18,4,Rajasthan Royals,Mumbai Indians,S Gopal,JJ Bumrah,Death,0.739036383735785,0.6854630317290356,0.0535733520067494,False
1178403,2019,2,15,3,Royal Challengers Bengaluru,Punjab Kings,V Kohli,Mohammed Shami,Death,0.8715035199731737,0.7875012347508953,0.0840022852222783,False
1178404,2019,1,12,2,Kolkata Knight Riders,Chennai Super Kings,KD Karthik,MJ Santner,Middle,0.6420574707391992,0.6524598960514063,0.0104024253122071,False
1178406,2019,1,6,1,Royal Challengers Bengaluru,Mumbai Indians,PA Patel,HH Pandya,Middle,0.6191897512586348,0.6235010200822774,0.0043112688236425,False
1178406,2019,2,17,6,Mumbai Indians,Royal Challengers Bengaluru,KH Pandya,Mohammed Siraj,Death,0.6672701569847096,0.4922943010715783,0.1749758559131313,False
1178407,2019,2,4,4,Rajasthan Royals,Punjab Kings,SV Samson,Arshdeep Singh,Powerplay,0.6024253977388435,0.6013712803153873,0.0010541174234561,False
1178408,2019,2,11,4,Sunrisers Hyderabad,Chennai Super Kings,V Shankar,RA Jadeja,Middle,0.930685549047347,0.9328657236636244,0.0021801746162773,False
